F,92,83,1-21-2017
B,690,85,1-20-2023
C,311,60,1-24-2008
B,720,88,1-22-2015
A,801,3,1-22-2014
B,220,21,1-21-2020
A+,971,15,1-22-2016
B,676,59,1-22-2015
D,521,14,1-22-2016
F,124,45,1-21-2020
F,454,5,1-24-2005
A+,782,7,1-24-2007
A,208,0,1-22-2016
F,392,91,1-25-2004
D,523,86,1-20-2023
D,910,87,1-20-2024
D,155,45,1-23-2009
A+,890,12,1-22-2014
A+,292,62,1-20-2023
C,657,85,1-23-2009
D,375,17,1-25-2004
A,397,66,1-24-2005
F,52,3,1-20-2021
C,895,6,1-22-2013
A,889,26,1-21-2018
B,954,50,1-24-2007
A+,687,59,1-23-2012
D,299,60,1-22-2016
A,126,37,1-25-2004
A+,818,8,1-23-2011
B,319,26,1-24-2007
B,339,38,1-21-2017
C,986,68,1-23-2009
D,116,39,1-23-2010
B,864,16,1-25-2004
C,621,9,1-23-2009
A,252,39,1-21-2017
A+,19,44,1-24-2006
B,1,32,1-21-2018
F,471,7,1-22-2013
F,923,83,1-22-2013
F,396,21,1-22-2015
A+,160,54,1-24-2005
F,690,30,1-24-2007
A,885,73,1-21-2018
C,921,59,1-23-2009
A,297,90,1-21-2019
A,514,29,1-22-2016
C,755,25,1-23-2011
A+,531,40,1-21-2019
B,365,75,1-22-2013
B,975,11,1-23-2011
C,259,61,1-23-2009
F,235,63,1-22-2014
C,840,76,1-21-2017
A,641,7,1-21-2019
A,134,72,1-20-2021
A+,643,65,1-23-2012
B,593,94,1-22-2013
F,3,82,1-22-2015
A+,836,19,1-25-2004
D,267,53,1-20-2022
A,593,34,1-24-2007
B,666,77,1-20-2021
A+,518,35,1-20-2024
F,755,50,1-24-2005
A,188,12,1-24-2005
F,531,70,1-20-2021
D,406,3,1-24-2008
C,686,85,1-24-2005
A,653,43,1-20-2023
B,476,14,1-22-2014
A+,632,37,1-20-2021
A,428,36,1-23-2009
B,451,59,1-20-2024
A+,210,15,1-22-2013
C,208,31,1-22-2014
D,765,41,1-22-2013
D,12,50,1-22-2015
C,659,21,1-23-2010
C,650,43,1-23-2010
D,220,33,1-22-2014
F,909,4,1-20-2022
F,873,69,1-20-2021
D,290,85,1-24-2006
B,478,55,1-23-2009
A+,219,81,1-23-2012
D,449,85,1-21-2017
F,232,34,1-23-2010
B,497,20,1-23-2012
F,854,78,1-22-2014
A,482,33,1-21-2019
D,865,37,1-24-2006
A+,358,16,1-22-2014
A,310,61,1-22-2016
A+,254,51,1-24-2008
D,211,10,1-23-2010
C,186,34,1-24-2006
F,964,17,1-23-2010
C,821,59,1-24-2008
C,128,33,1-20-2021
B,674,33,1-24-2005
B,755,90,1-24-2006
A+,681,34,1-21-2017
C,288,71,1-23-2010
D,327,39,1-21-2020
D,813,41,1-21-2018
C,300,32,1-22-2014
A,235,42,1-23-2010
F,334,67,1-25-2004
D,743,13,1-24-2007
F,73,58,1-23-2011
C,647,49,1-22-2015
B,494,67,1-24-2006
B,274,65,1-23-2010
A,707,17,1-23-2009
F,542,62,1-23-2012
B,854,77,1-25-2004
F,198,29,1-23-2012
A+,244,45,1-20-2023
C,556,16,1-24-2005
A,86,32,1-20-2022
D,49,93,1-22-2016
A+,763,60,1-20-2023
A+,33,94,1-20-2023
F,406,66,1-22-2016
D,921,50,1-24-2008
D,2,74,1-21-2018
D,704,21,1-20-2022
B,242,75,1-20-2021
A,302,26,1-20-2022
A,861,58,1-22-2013
A,952,53,1-20-2024
D,238,63,1-21-2019
B,26,18,1-23-2009
B,157,33,1-25-2004
F,9,77,1-23-2010
D,435,83,1-21-2019
F,297,12,1-20-2021
D,697,2,1-20-2024
D,173,80,1-24-2006
B,426,13,1-22-2013
C,134,9,1-24-2007
C,347,61,1-24-2005
B,841,38,1-20-2022
A+,884,7,1-20-2023
D,172,17,1-23-2009
F,522,6,1-24-2008
A,629,80,1-24-2005
B,340,31,1-23-2009
D,972,80,1-21-2020
C,718,22,1-23-2009
A,6,76,1-20-2024
C,183,83,1-24-2005
B,3,25,1-20-2021
B,934,72,1-21-2017
A,442,80,1-21-2019
A,259,51,1-24-2008
B,349,68,1-24-2005
C,216,20,1-21-2019
F,752,30,1-23-2009
A+,836,83,1-20-2022
A,419,31,1-22-2014
B,114,59,1-24-2006
C,851,36,1-23-2010
F,859,46,1-22-2015
B,777,57,1-23-2010
A+,342,49,1-24-2006
A+,231,75,1-22-2016
F,703,48,1-23-2009
F,605,60,1-22-2015
D,222,65,1-23-2011
C,779,93,1-23-2009
D,349,50,1-22-2015
D,190,38,1-21-2018
A+,404,77,1-22-2014
A,681,54,1-23-2012
A+,502,62,1-25-2004
B,668,92,1-24-2005
B,792,52,1-20-2021
B,794,62,1-23-2011
F,281,49,1-24-2008
A,641,4,1-23-2009
C,919,11,1-20-2024
F,327,14,1-24-2007
A,924,47,1-21-2019
D,234,67,1-23-2009
A+,581,13,1-24-2007
B,239,72,1-21-2019
F,60,45,1-21-2020
D,654,73,1-20-2023
C,507,54,1-22-2015
A+,953,37,1-24-2007
F,417,24,1-25-2004
C,916,11,1-22-2014
F,730,33,1-22-2015
B,987,39,1-23-2011
D,837,78,1-20-2021
D,768,26,1-24-2006
D,21,2,1-23-2011
D,229,28,1-22-2015
F,907,46,1-24-2007
A+,802,58,1-21-2020
C,253,33,1-20-2021
C,490,52,1-22-2015
A,232,93,1-22-2016
A+,99,83,1-25-2004
A+,510,15,1-23-2011
A+,217,9,1-24-2008
D,141,21,1-21-2017
A+,609,56,1-23-2009
B,700,44,1-24-2006
C,828,25,1-24-2006
D,871,82,1-22-2013
D,49,62,1-23-2009
F,655,92,1-23-2009
A+,592,51,1-22-2015
B,339,54,1-21-2019
D,22,1,1-20-2022
D,833,64,1-22-2016
F,93,25,1-20-2021
A+,372,43,1-23-2010
F,83,45,1-20-2022
A,131,4,1-20-2024
A,701,54,1-20-2021
D,702,82,1-22-2014
A+,100,26,1-21-2020
D,91,1,1-25-2004
A+,688,65,1-20-2022
A,195,28,1-22-2015
A,507,67,1-25-2004
A+,257,59,1-23-2009
F,981,95,1-21-2017
D,176,14,1-21-2017
F,105,42,1-21-2020
B,679,37,1-22-2016
D,213,6,1-23-2012
C,952,32,1-23-2010
F,442,17,1-22-2014
A,158,41,1-22-2014
D,224,24,1-20-2021
A+,837,70,1-22-2016
F,417,55,1-22-2015
B,983,93,1-22-2013
C,539,27,1-22-2014
D,537,77,1-22-2013
C,523,29,1-24-2005
C,320,34,1-24-2008
C,943,89,1-20-2021
C,612,39,1-23-2012
F,632,14,1-22-2014
C,865,52,1-22-2013
A,166,39,1-24-2008
F,148,71,1-21-2018
F,138,10,1-20-2024
A+,740,94,1-24-2006
D,709,64,1-20-2024
B,875,54,1-22-2013
A+,177,81,1-22-2016
A+,372,15,1-23-2012
C,747,9,1-25-2004
D,317,19,1-23-2009
F,978,42,1-20-2022
C,552,7,1-23-2009
F,833,24,1-20-2021
C,756,87,1-22-2014
D,849,8,1-24-2008
C,590,28,1-22-2014
A+,796,74,1-22-2016
C,688,13,1-22-2015
B,478,93,1-23-2011
D,977,77,1-24-2006
A+,885,93,1-20-2021
C,669,37,1-20-2021
A+,371,8,1-21-2020
A,967,52,1-20-2023
C,946,75,1-22-2014
F,604,64,1-21-2019
A+,649,55,1-24-2006
C,317,12,1-24-2008
F,503,87,1-25-2004
A,188,89,1-20-2024
A,983,90,1-20-2024
D,606,53,1-20-2023
B,842,25,1-21-2019
A,343,59,1-22-2015
F,607,6,1-23-2012
D,598,48,1-20-2022
D,53,87,1-22-2016
F,129,94,1-20-2023
C,805,68,1-20-2021
A,943,34,1-20-2021
B,974,50,1-22-2014
A+,453,24,1-22-2013
D,264,58,1-24-2006
C,337,31,1-24-2005
A+,509,64,1-22-2013
F,724,22,1-20-2021
B,109,22,1-23-2009
A,582,38,1-20-2023
F,65,5,1-24-2006
B,20,61,1-23-2010
A,973,9,1-22-2015
A+,73,16,1-21-2020
A,259,19,1-24-2005
A,716,83,1-23-2011
A+,512,35,1-20-2024
F,446,27,1-23-2009
F,765,27,1-20-2023
A,366,9,1-22-2016
D,210,79,1-20-2024
F,908,20,1-25-2004
A+,386,34,1-21-2018
C,117,24,1-21-2019
D,488,73,1-23-2012
A+,954,21,1-24-2007
C,857,64,1-24-2007
A,40,64,1-22-2014
A,96,34,1-22-2014
D,154,72,1-20-2022
F,759,77,1-21-2017
D,88,1,1-21-2017
C,842,58,1-22-2013
C,208,29,1-22-2015
C,877,7,1-20-2024
C,13,73,1-25-2004
F,546,84,1-22-2015
A+,116,10,1-24-2008
A+,249,1,1-24-2007
A+,228,87,1-22-2014
A+,65,4,1-20-2021
D,78,79,1-23-2011
F,105,91,1-21-2020
C,623,32,1-23-2011
A,450,57,1-23-2009
F,439,69,1-22-2015
D,31,5,1-22-2015
B,37,2,1-20-2021
A,20,48,1-21-2020
C,711,21,1-22-2015
C,956,34,1-25-2004
F,399,88,1-20-2023
C,405,16,1-20-2023
B,619,54,1-20-2022
A,278,45,1-21-2019
F,801,89,1-20-2024
C,674,82,1-24-2006
F,546,72,1-21-2019
D,519,53,1-22-2013
C,46,58,1-23-2010
D,130,67,1-21-2019
C,627,73,1-23-2011
B,963,46,1-21-2017
F,844,90,1-24-2006
A+,801,89,1-20-2021
A,536,58,1-22-2013
F,776,21,1-23-2011
A+,382,31,1-24-2008
F,718,22,1-21-2019
F,550,26,1-23-2010
C,56,88,1-22-2013
D,939,4,1-20-2024
A,216,24,1-20-2024
A+,700,89,1-20-2024
B,446,2,1-23-2012
C,849,36,1-23-2010
C,863,71,1-22-2016
A+,545,39,1-24-2007
A+,881,51,1-21-2017
B,958,14,1-23-2012
C,419,7,1-24-2005
D,907,63,1-24-2005
D,52,10,1-20-2023
F,843,6,1-22-2016
D,481,80,1-24-2006
F,466,54,1-21-2017
F,94,11,1-23-2009
F,724,63,1-25-2004
C,105,68,1-20-2022
B,401,38,1-23-2009
B,347,21,1-20-2022
A+,492,82,1-23-2011
C,212,1,1-22-2014
F,955,92,1-20-2024
A,403,79,1-22-2014
C,812,92,1-23-2010
F,813,90,1-22-2015
F,871,56,1-21-2019
A+,685,12,1-20-2022
A+,756,93,1-23-2011
B,76,58,1-24-2006
F,237,8,1-24-2005
B,169,30,1-24-2006
A,69,47,1-21-2020
A+,80,47,1-20-2022
F,186,92,1-24-2006
D,883,8,1-21-2019
B,230,7,1-24-2008
F,514,25,1-22-2013
D,317,1,1-20-2021
F,279,34,1-22-2016
F,372,11,1-24-2007
F,88,57,1-23-2009
A+,488,0,1-24-2006
D,773,24,1-20-2023
F,90,40,1-21-2019
D,768,0,1-23-2010
F,519,89,1-21-2019
A+,225,59,1-21-2018
D,114,35,1-25-2004
A+,592,72,1-24-2005
A+,869,33,1-21-2020
B,227,1,1-24-2006
B,748,4,1-20-2021
A,966,48,1-21-2019
A+,923,5,1-23-2012
A+,530,57,1-23-2009
A,263,94,1-23-2012
D,950,52,1-23-2012
F,244,29,1-22-2013
C,707,8,1-21-2020
A+,739,69,1-22-2015
A,471,13,1-25-2004
F,193,24,1-24-2007
F,874,19,1-24-2007
A,957,56,1-20-2023
D,241,83,1-20-2021
A+,31,88,1-24-2007
F,581,79,1-23-2010
A,760,16,1-24-2006
F,330,15,1-23-2010
A+,472,85,1-24-2007
A,683,89,1-22-2014
F,316,89,1-20-2022
A+,544,87,1-22-2013
A,816,51,1-23-2012
F,563,47,1-23-2010
A,49,50,1-21-2017
C,719,34,1-20-2024
B,662,17,1-20-2023
B,741,13,1-21-2020
A,621,21,1-23-2009
B,594,66,1-24-2007
F,631,71,1-23-2011
C,374,43,1-21-2017
A,534,66,1-21-2019
C,144,73,1-24-2007
D,978,16,1-20-2023
F,510,6,1-23-2011
A+,332,37,1-23-2010
A,91,51,1-24-2007
D,666,17,1-23-2011
A,445,9,1-24-2007
A,864,61,1-24-2005
B,479,64,1-24-2006
A,826,35,1-21-2020
A+,362,62,1-20-2022
A+,476,62,1-20-2024
A,508,21,1-23-2012
D,266,28,1-24-2008
D,646,75,1-21-2020
A+,157,81,1-23-2011
B,852,43,1-21-2020
A+,223,83,1-21-2019
D,904,48,1-23-2011
A+,48,47,1-23-2011
A,452,49,1-22-2015
F,26,3,1-20-2021
F,78,2,1-24-2005
F,835,65,1-20-2021
A,389,84,1-24-2008
F,151,26,1-24-2006
A,745,4,1-24-2005
A+,218,64,1-20-2022
D,610,0,1-24-2008
D,199,6,1-22-2013
B,150,1,1-22-2014
A+,955,16,1-23-2010
B,747,27,1-21-2018
D,56,57,1-21-2018
B,578,82,1-21-2019
C,854,81,1-23-2011
A,253,69,1-22-2013
A,592,74,1-20-2024
F,572,79,1-21-2018
D,49,77,1-21-2019
C,651,84,1-23-2012
D,282,71,1-24-2007
A,21,53,1-20-2022
D,483,17,1-21-2019
C,165,55,1-22-2014
B,639,68,1-21-2018
F,650,66,1-20-2023
C,942,34,1-23-2010
B,521,37,1-24-2008
B,312,51,1-21-2020
C,367,74,1-25-2004
A,879,27,1-25-2004
C,52,34,1-24-2008
A+,456,21,1-23-2009
B,218,60,1-20-2021
A,282,0,1-22-2013
F,138,34,1-23-2011
C,440,29,1-21-2018
B,576,63,1-21-2018
C,923,25,1-20-2024
A,719,52,1-23-2010
A,512,8,1-20-2024
B,436,13,1-23-2011
A+,104,19,1-22-2016
B,303,44,1-22-2015
B,142,0,1-21-2020
B,473,25,1-22-2016
D,278,39,1-20-2023
A,353,83,1-23-2009
C,642,9,1-22-2016
F,831,80,1-21-2017
D,545,8,1-23-2009
A+,122,19,1-21-2020
A+,174,77,1-21-2020
D,684,82,1-22-2013
C,659,74,1-22-2015
F,359,28,1-20-2022
D,130,57,1-22-2015
D,489,10,1-22-2015
F,743,16,1-22-2013
C,888,30,1-20-2024
A+,689,79,1-23-2010
C,60,92,1-21-2017
A+,256,10,1-24-2005
C,354,48,1-21-2019
C,155,0,1-22-2014
A+,743,42,1-24-2006
A+,931,27,1-21-2020
D,740,27,1-21-2019
C,735,29,1-24-2008
C,761,9,1-21-2019
A,874,0,1-22-2013
A+,211,80,1-21-2017
A,867,95,1-21-2017
F,187,91,1-21-2017
A+,777,35,1-24-2005
A,84,71,1-20-2022
D,656,32,1-24-2006
F,637,59,1-24-2008
C,647,6,1-25-2004
C,316,53,1-22-2014
F,226,75,1-24-2006
D,629,89,1-25-2004
D,245,76,1-21-2020
B,506,62,1-24-2005
F,76,49,1-23-2012
D,877,10,1-20-2023
B,222,74,1-20-2021
C,932,47,1-24-2008
A,807,72,1-25-2004
C,72,93,1-23-2009
D,472,41,1-21-2017
C,848,68,1-23-2012
A,859,90,1-23-2010
C,627,37,1-21-2018
C,292,67,1-24-2008
B,252,27,1-20-2022
D,244,75,1-25-2004
B,6,84,1-23-2010
C,431,26,1-23-2010
A,419,31,1-20-2021
A+,360,93,1-21-2019
F,150,41,1-20-2024
B,77,50,1-23-2012
A,729,77,1-21-2018
A,558,27,1-21-2019
A+,39,26,1-24-2008
D,305,16,1-21-2019
D,322,66,1-24-2006
A+,479,51,1-25-2004
A+,288,87,1-23-2012
D,443,83,1-22-2016
D,859,62,1-20-2022
D,236,84,1-22-2014
A,787,8,1-23-2012
B,347,15,1-21-2019
A+,720,10,1-20-2023
C,492,14,1-22-2015
D,312,72,1-22-2013
F,789,85,1-22-2015
D,981,82,1-24-2008
C,440,18,1-24-2005
A,30,72,1-21-2020
A+,326,22,1-20-2024
B,550,72,1-21-2020
C,318,91,1-24-2007
D,381,36,1-21-2020
B,590,17,1-23-2009
C,920,68,1-22-2016
B,225,3,1-21-2018
A,84,11,1-20-2022
C,104,69,1-21-2018
D,291,4,1-20-2021
C,502,61,1-24-2007
F,966,17,1-25-2004
D,170,57,1-21-2019
A,205,14,1-21-2018
B,933,33,1-24-2006
A+,168,86,1-21-2017
D,918,17,1-22-2014
D,333,28,1-24-2008
F,19,73,1-22-2016
C,380,35,1-20-2022
C,945,89,1-21-2018
B,171,36,1-25-2004
B,979,25,1-20-2022
F,916,83,1-21-2020
A,520,24,1-23-2010
F,473,62,1-22-2013
B,405,39,1-21-2018
D,466,28,1-23-2010
A,612,94,1-20-2024
C,939,36,1-22-2015
D,259,78,1-22-2013
D,397,86,1-22-2014
C,0,85,1-23-2012
B,147,2,1-24-2005
F,592,92,1-24-2006
C,493,34,1-20-2023
C,175,81,1-21-2019
F,362,33,1-20-2024
C,129,91,1-22-2016
D,71,62,1-20-2023
B,2,21,1-24-2005
B,772,57,1-23-2009
C,29,38,1-24-2005
C,902,92,1-20-2021
D,670,78,1-23-2010
D,568,13,1-22-2014
B,193,49,1-21-2020
A,838,53,1-21-2017
F,909,48,1-22-2016
A+,141,69,1-21-2019
D,518,89,1-20-2024
C,93,70,1-21-2019
D,434,95,1-21-2017
C,942,48,1-24-2008
A,57,75,1-23-2011
D,218,31,1-22-2013
A+,701,42,1-22-2016
F,328,48,1-23-2009
A,679,43,1-20-2022
A,180,10,1-23-2010
F,574,84,1-22-2016
C,647,33,1-22-2014
A,604,88,1-20-2022
A+,110,53,1-21-2018
D,690,16,1-24-2008
F,112,84,1-20-2024
F,828,85,1-21-2019
D,885,93,1-22-2014
A,66,20,1-23-2009
C,10,64,1-24-2005
A+,195,29,1-23-2011
D,656,88,1-24-2005
A+,43,3,1-20-2024
B,624,85,1-24-2007
F,998,73,1-20-2024
A,199,66,1-24-2008
A+,160,92,1-20-2023
F,131,19,1-22-2014
F,109,49,1-24-2006
B,170,21,1-22-2014
A+,681,5,1-20-2023
F,204,50,1-21-2018
A+,204,94,1-22-2014
B,600,91,1-22-2015
C,662,15,1-22-2014
B,321,94,1-24-2006
C,634,71,1-24-2007
D,139,33,1-21-2020
D,757,72,1-22-2016
A,355,77,1-21-2017
B,24,3,1-20-2024
F,587,77,1-24-2005
C,0,13,1-22-2016
A+,256,50,1-22-2014
D,364,81,1-21-2018
F,644,29,1-21-2017
C,733,64,1-25-2004
B,226,19,1-20-2021
C,861,23,1-21-2019
B,586,40,1-23-2009
A,387,25,1-24-2008
D,960,32,1-22-2013
C,837,59,1-23-2011
B,683,54,1-22-2014
A+,456,13,1-24-2008
A,150,13,1-25-2004
D,118,52,1-24-2008
D,799,74,1-21-2019
C,746,53,1-23-2009
A+,421,32,1-24-2008
F,246,18,1-21-2019
D,62,90,1-22-2015
F,145,91,1-20-2023
F,6,15,1-22-2015
B,59,31,1-22-2013
B,501,3,1-24-2008
A,150,16,1-24-2006
B,374,90,1-20-2024
A,157,51,1-20-2022
A+,652,35,1-22-2014
F,643,3,1-22-2014
A,0,64,1-23-2009
A+,225,7,1-23-2009
C,990,38,1-20-2023
A,892,93,1-24-2007
B,35,58,1-24-2006
A+,394,42,1-21-2019
A,261,23,1-21-2020
B,586,90,1-25-2004
A+,257,90,1-24-2006
F,187,83,1-20-2021
F,517,8,1-24-2005
C,982,21,1-22-2013
C,390,1,1-24-2005
C,281,70,1-24-2007
F,238,31,1-23-2009
B,748,23,1-21-2018
A,112,17,1-25-2004
A+,15,92,1-22-2013
F,533,35,1-20-2021
C,462,86,1-21-2020
A,626,59,1-20-2024
A+,718,21,1-21-2017
A,624,77,1-20-2021
C,290,56,1-21-2019
A+,367,68,1-23-2010
C,600,31,1-23-2012
F,372,44,1-20-2021
D,507,59,1-20-2024
C,127,79,1-23-2011
A+,897,64,1-23-2012
F,392,79,1-23-2011
C,723,33,1-20-2023
D,60,58,1-20-2022
B,447,44,1-22-2014
C,867,75,1-24-2005
C,154,22,1-21-2017
F,506,77,1-22-2014
A+,775,53,1-20-2024
D,504,15,1-23-2011
C,19,5,1-23-2012
D,782,63,1-24-2005
A,327,19,1-24-2005
F,302,18,1-22-2015
A,426,81,1-24-2008
D,503,40,1-22-2014
D,694,45,1-22-2014
B,908,37,1-22-2013
A,902,2,1-25-2004
A+,143,40,1-21-2019
A,33,27,1-25-2004
A,756,50,1-23-2012
F,531,55,1-20-2023
D,745,43,1-24-2008
D,370,80,1-23-2010
B,755,26,1-22-2015
A,669,43,1-22-2013
F,582,32,1-24-2005
F,302,71,1-24-2005
F,284,6,1-21-2020
F,313,86,1-24-2007
A,320,37,1-20-2021
D,671,15,1-21-2019
A+,117,13,1-20-2023
A,791,33,1-24-2008
C,674,20,1-24-2008
D,453,24,1-20-2024
B,810,31,1-20-2021
F,563,39,1-20-2022
A,760,83,1-25-2004
D,634,6,1-20-2022
A,33,62,1-22-2015
B,85,17,1-22-2014
B,578,54,1-22-2013
D,77,67,1-20-2022
B,899,62,1-20-2022
A,439,40,1-20-2023
B,19,84,1-22-2016
A,17,1,1-22-2015
A,413,2,1-25-2004
A+,127,25,1-20-2023
B,336,52,1-22-2014
D,99,15,1-23-2009
C,195,64,1-22-2013
D,590,76,1-22-2013
B,406,29,1-24-2007
A+,490,80,1-22-2013
B,659,25,1-23-2012
F,80,29,1-21-2019
F,559,28,1-24-2005
A+,80,44,1-22-2014
A+,209,1,1-20-2021
F,358,38,1-21-2019
A+,711,59,1-23-2009
A+,84,81,1-21-2018
D,784,5,1-22-2014
A,163,76,1-23-2009
F,609,7,1-22-2014
C,123,34,1-23-2011
C,717,29,1-24-2005
A+,339,53,1-20-2024
A,663,69,1-24-2007
D,118,67,1-24-2008
A+,15,32,1-23-2010
C,213,58,1-23-2009
A,404,70,1-23-2011
A+,181,62,1-21-2018
D,332,76,1-21-2019
A,96,77,1-21-2019
A+,661,18,1-20-2024
A,183,22,1-24-2005
B,537,84,1-22-2013
F,617,24,1-24-2007
B,940,40,1-21-2020
A+,299,86,1-21-2018
D,426,11,1-25-2004
D,564,11,1-24-2007
A+,480,70,1-22-2013
D,265,71,1-23-2009
A+,960,18,1-22-2015
A+,331,72,1-20-2024
F,972,34,1-23-2009
A,163,30,1-22-2015
C,1,83,1-24-2006
A+,211,42,1-22-2016
A+,588,43,1-20-2023
A,145,57,1-24-2006
A+,702,95,1-21-2019
C,752,95,1-21-2017
D,252,73,1-20-2024
A+,485,56,1-24-2008
B,895,62,1-21-2018
D,132,66,1-20-2024
C,839,28,1-20-2021
C,823,31,1-24-2006
C,469,44,1-22-2015
C,642,27,1-21-2018
C,121,4,1-20-2023
D,780,85,1-24-2005
B,449,37,1-21-2019
D,979,58,1-24-2008
C,601,53,1-22-2014
A+,329,66,1-22-2014
A,892,68,1-20-2021
F,209,37,1-20-2023
A+,815,9,1-20-2022
C,265,22,1-20-2024
A,279,39,1-24-2007
A+,6,21,1-24-2006
D,293,67,1-23-2010
F,233,2,1-24-2005
A+,876,2,1-20-2023
C,790,11,1-24-2007
A,335,55,1-25-2004
B,376,24,1-24-2005
A,494,13,1-20-2023
A+,74,85,1-20-2021
C,60,8,1-22-2014
D,356,12,1-24-2005
D,286,69,1-22-2013
D,955,69,1-21-2017
A,75,94,1-20-2022
A,668,45,1-22-2015
D,231,6,1-23-2010
A+,123,81,1-21-2018
F,542,9,1-22-2015
A,541,13,1-23-2012
F,414,45,1-20-2023
A,253,22,1-20-2021
B,254,38,1-20-2021
A,632,1,1-23-2010
C,857,91,1-22-2013
A,203,2,1-20-2022
A,21,88,1-21-2020
B,584,82,1-24-2006
A,374,59,1-20-2021
A+,941,42,1-21-2020
A,67,5,1-24-2007
D,63,67,1-22-2014
B,317,16,1-24-2006
C,995,38,1-24-2006
A+,173,67,1-21-2018
C,610,90,1-23-2012
B,997,95,1-20-2022
B,116,54,1-24-2007
F,582,72,1-20-2023
F,499,87,1-23-2012
F,136,28,1-25-2004
C,53,80,1-20-2021
B,353,19,1-22-2013
F,263,45,1-21-2020
D,121,83,1-24-2005
A,691,6,1-21-2019
A,344,66,1-24-2007
D,491,54,1-20-2023
A+,858,76,1-22-2013
D,355,71,1-20-2024
B,197,76,1-22-2014
B,549,0,1-24-2008
B,624,52,1-21-2019
B,828,9,1-20-2023
F,812,5,1-20-2021
F,878,86,1-23-2011
A+,51,28,1-24-2005
B,494,66,1-21-2019
B,830,55,1-20-2022
F,829,87,1-23-2010
A,881,77,1-22-2016
A,701,93,1-23-2012
C,307,43,1-20-2022
D,634,78,1-24-2008
F,564,57,1-25-2004
B,948,25,1-24-2006
D,473,14,1-24-2007
A,155,27,1-22-2016
D,320,90,1-21-2017
F,62,67,1-24-2007
A+,192,23,1-20-2022
C,30,55,1-24-2005
D,14,85,1-21-2017
D,182,16,1-24-2006
D,896,41,1-24-2006
C,896,14,1-23-2011
D,141,1,1-24-2007
A+,858,51,1-24-2005
F,640,42,1-22-2015
A+,411,36,1-22-2015
A,980,26,1-23-2010
F,238,95,1-24-2008
D,466,35,1-20-2024
A+,365,22,1-23-2009
C,485,16,1-24-2006
B,951,2,1-21-2019
D,723,60,1-20-2022
A+,819,11,1-22-2015
D,97,43,1-20-2021
D,277,62,1-23-2011
B,703,62,1-22-2015
A,817,76,1-20-2021
A+,410,53,1-21-2019
D,919,69,1-23-2011
D,266,3,1-21-2020
A,290,46,1-24-2006
C,419,68,1-24-2008
A,334,53,1-24-2006
C,643,27,1-20-2022
A,125,8,1-22-2014
B,8,59,1-23-2012
B,308,76,1-24-2005
D,170,60,1-23-2009
A,787,89,1-20-2023
A,983,19,1-25-2004
A+,539,65,1-20-2024
C,838,26,1-22-2013
A+,352,18,1-22-2014
A+,725,56,1-22-2013
D,485,47,1-21-2019
D,895,39,1-21-2017
A+,723,94,1-23-2009
A,274,9,1-21-2020
F,310,41,1-23-2010
D,83,84,1-22-2013
F,949,29,1-20-2021
A+,548,56,1-23-2010
F,270,90,1-22-2013
A,487,67,1-23-2011
D,105,4,1-23-2010
B,323,7,1-22-2013
B,431,28,1-23-2010
A,355,2,1-24-2005
F,889,64,1-25-2004
B,261,15,1-23-2011
B,766,54,1-23-2011
A+,250,25,1-23-2009
B,635,68,1-21-2017
D,432,42,1-24-2005
A+,911,74,1-21-2017
B,774,66,1-20-2021
A,237,2,1-22-2014
C,345,45,1-23-2011
A,140,69,1-25-2004
D,432,20,1-21-2019
A+,430,51,1-20-2023
A+,69,33,1-20-2024
B,914,33,1-21-2018
A,567,11,1-22-2016
D,81,95,1-20-2022
F,21,46,1-24-2006
A,882,87,1-23-2010
F,309,78,1-24-2005
F,6,31,1-24-2005
B,734,39,1-21-2018
D,929,44,1-24-2007
A+,922,78,1-22-2014
F,523,70,1-23-2011
A,307,53,1-20-2023
A+,105,6,1-21-2017
A,129,43,1-24-2007
B,830,64,1-21-2018
D,537,25,1-20-2021
A+,258,0,1-20-2021
A,740,13,1-25-2004
B,569,35,1-21-2019
A+,647,78,1-24-2006
F,813,43,1-23-2012
A,338,36,1-20-2023
D,622,95,1-20-2022
A,378,68,1-23-2012
A,151,32,1-20-2021
A+,341,49,1-21-2020
C,128,87,1-24-2005
C,447,65,1-23-2009
A+,353,21,1-21-2017
D,958,6,1-23-2011
F,77,60,1-23-2012
F,195,45,1-23-2011
A,429,26,1-23-2009
A+,972,78,1-21-2018
A,41,22,1-20-2023
A,27,5,1-21-2017
A+,117,70,1-22-2013
B,625,11,1-24-2008
B,761,65,1-23-2012
A,101,6,1-22-2014
D,967,58,1-23-2012
B,621,81,1-20-2024
B,610,18,1-25-2004
A+,196,3,1-21-2018
A,756,80,1-23-2012
F,66,92,1-25-2004
B,558,24,1-24-2007
F,471,57,1-24-2005
B,714,89,1-21-2020
A,918,74,1-24-2006
B,186,72,1-22-2014
B,423,75,1-23-2012
F,746,56,1-24-2005
A+,833,54,1-24-2005
C,675,49,1-21-2019
C,784,42,1-21-2018
A+,310,36,1-21-2020
A+,451,13,1-23-2012
D,273,38,1-23-2009
A,989,63,1-20-2023
B,121,24,1-20-2023
D,963,69,1-24-2005
B,557,95,1-20-2022
A,109,51,1-21-2018
A+,378,84,1-25-2004
B,705,8,1-21-2019
A,65,65,1-23-2009
D,818,60,1-24-2008
C,382,76,1-23-2009
F,521,45,1-21-2018
